learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
84000.0,16.552252884,2.1197664576459175E-6,84000.0,86.2,72.37181925564074,84.45945945945947,72.56461232604373,84000.0,495032.0
85000.0,16.772317158,2.1479490180393925E-6,85000.0,87.0,74.09532918858599,85.55555555555556,73.25102880658436,85000.0,495032.0
86000.0,16.990995675,2.175954111279143E-6,86000.0,88.0,75.93376973430883,86.98481561822126,75.95190380761522,86000.0,495032.0
87000.0,17.190807755,2.2015430717659593E-6,87000.0,87.9,75.79109112153273,86.90476190476191,75.70281124497991,87000.0,495032.0
88000.0,17.38758992,2.226744005787041E-6,88000.0,87.2,74.40829171348483,85.80931263858093,74.19354838709677,88000.0,495032.0
89000.0,17.583572548,2.2518425469963332E-6,89000.0,86.2,72.3787869083456,84.49438202247191,72.23340040241449,89000.0,495032.0
90000.0,17.780766258,2.277096185582342E-6,90000.0,86.1,72.17885593050718,84.62389380530973,71.86234817813765,90000.0,495032.0
91000.0,17.985336147,2.3032944555088317E-6,91000.0,87.0,73.98126651188855,85.74561403508771,73.73737373737373,91000.0,495032.0
92000.0,18.175411233,2.327636446569543E-6,92000.0,89.4,78.76474948414368,88.77118644067797,78.27868852459017,92000.0,495032.0
93000.0,18.378732627,2.353674827818516E-6,93000.0,87.1,74.19091520215116,85.73008849557522,74.14829659318637,93000.0,495032.0
94000.0,18.572779873,2.3785255140756707E-6,94000.0,85.6,71.22440170735216,84.21052631578947,71.14228456913827,94000.0,495032.0
95000.0,18.767493567,2.4034615490842045E-6,95000.0,88.2,76.35232628980025,87.06140350877193,76.01626016260163,95000.0,495032.0
96000.0,18.972477733,2.429712873449563E-6,96000.0,86.0,72.05198331104145,84.44444444444444,71.8875502008032,96000.0,495032.0
97000.0,19.170310008,2.4550482899468633E-6,97000.0,89.2,78.46202935545628,88.15789473684211,77.9591836734694,97000.0,495032.0
98000.0,19.359445909,2.479270004156171E-6,98000.0,86.7,73.41850072349645,85.30386740331491,73.29317269076306,98000.0,495032.0
99000.0,19.551406912,2.503853515427244E-6,99000.0,87.5,75.11348251971012,86.03351955307262,74.12008281573499,99000.0,495032.0
100000.0,19.747513863,2.5289679780779956E-6,100000.0,87.4,74.8,86.10804851157663,74.9003984063745,100000.0,495032.0
101000.0,19.946574961,2.554460763955527E-6,101000.0,87.4,74.85561936995366,86.01553829078802,74.4421906693712,101000.0,495032.0
102000.0,20.150895772,2.580627135674961E-6,102000.0,87.5,74.96434923330823,86.35371179039302,75.1984126984127,102000.0,495032.0
103000.0,20.346801818,2.6057158694002813E-6,103000.0,88.1,76.15478948085571,86.77777777777777,75.91093117408907,103000.0,495032.0
104000.0,20.540922737,2.6305759905999376E-6,104000.0,87.1,74.21835653015053,85.82417582417582,73.4020618556701,104000.0,495032.0
105000.0,20.737560341,2.6557584113974097E-6,105000.0,87.8,75.73626513500183,86.47450110864744,74.68879668049793,105000.0,495032.0
106000.0,20.934266646,2.680949630397545E-6,106000.0,87.3,74.54562946453626,85.98233995584988,74.75149105367794,106000.0,495032.0
107000.0,21.127163495,2.7056529909105445E-6,107000.0,88.1,76.13030047739399,86.98030634573304,75.71428571428571,107000.0,495032.0
108000.0,21.324844096,2.7309689832569483E-6,108000.0,89.3,78.57428914697637,88.21585903083701,78.3838383838384,108000.0,495032.0
109000.0,21.520327428,2.7560035820578774E-6,109000.0,85.8,71.67070990806945,84.49781659388647,71.6,109000.0,495032.0
110000.0,21.714912163,2.7809231019149978E-6,110000.0,88.6,77.1414821944177,87.527352297593,77.2,110000.0,495032.0
111000.0,21.911011455,2.8060365837148998E-6,111000.0,87.0,73.96250600865245,85.74561403508771,73.79032258064517,111000.0,495032.0
112000.0,22.11016204,2.8315408297569375E-6,112000.0,88.0,75.9918372246564,86.79867986798679,76.19047619047619,112000.0,495032.0
113000.0,22.309640777,2.8570871006283133E-6,113000.0,85.6,71.12643014400692,83.94648829431438,70.79107505070994,113000.0,495032.0
114000.0,22.509123846,2.8826339262778427E-6,114000.0,85.3,70.57858120711877,83.33333333333333,70.48192771084338,114000.0,495032.0
115000.0,22.705779116,2.9078186094739446E-6,115000.0,86.8,73.63006172962821,85.49450549450549,73.44064386317908,115000.0,495032.0
116000.0,22.904290887,2.9332410457164724E-6,116000.0,88.1,76.21693354331715,87.14902807775377,76.10441767068274,116000.0,495032.0
117000.0,23.101140542,2.958450622853342E-6,117000.0,89.0,77.93291606483712,88.06941431670282,77.55102040816327,117000.0,495032.0
118000.0,23.301977537,2.9841708392153653E-6,118000.0,86.3,72.6,84.94505494505495,72.6,118000.0,495032.0
119000.0,23.494400676,3.0088135339944804E-6,119000.0,88.3,76.59250960307298,87.22707423580786,76.41129032258065,119000.0,495032.0
120000.0,23.689376103,3.033783087874321E-6,120000.0,88.5,77.03674121405751,87.44541484716157,76.72064777327935,120000.0,495032.0
121000.0,23.885620045,3.0589150942956297E-6,121000.0,88.6,77.1456065435737,87.55458515283843,77.24550898203593,121000.0,495032.0
122000.0,24.077484571,3.083486250226921E-6,122000.0,86.6,73.1802606718545,85.17699115044249,73.14629258517033,122000.0,495032.0
123000.0,24.27451881,3.1087194661381956E-6,123000.0,86.5,73.01834752368389,84.96659242761693,73.0,123000.0,495032.0
124000.0,24.469473317,3.133686340895466E-6,124000.0,86.7,73.44673374860245,85.12304250559284,72.96747967479675,124000.0,495032.0
125000.0,24.666685235,3.1589423112914062E-6,125000.0,87.5,74.974173346894,86.41304347826086,74.69635627530364,125000.0,495032.0
126000.0,24.866160404,3.1844881252263892E-6,126000.0,84.39999999999999,68.66463120681343,82.29284903518729,68.16326530612244,126000.0,495032.0
127000.0,25.062410491,3.2096209186079367E-6,127000.0,86.7,73.4,85.1063829787234,73.4,127000.0,495032.0
128000.0,25.259648784,3.234880266721745E-6,128000.0,85.2,70.49877011764613,83.37078651685394,69.85743380855396,128000.0,495032.0
129000.0,25.450697605,3.2593469592841855E-6,129000.0,88.4,76.87815184675797,87.05357142857143,76.18069815195072,129000.0,495032.0
130000.0,25.647603407,3.284563726894046E-6,130000.0,87.1,74.084104113596,85.69844789356983,74.04426559356136,130000.0,495032.0
131000.0,25.839043004,3.309080464236678E-6,131000.0,85.5,71.02433955477399,83.99558498896246,70.94188376753506,131000.0,495032.0
132000.0,26.042646479,3.335154970226273E-6,132000.0,87.1,74.17272639907743,85.85526315789474,73.88663967611336,132000.0,495032.0
133000.0,26.242579892,3.3607594692398026E-6,133000.0,88.7,77.40686831203315,87.66375545851528,77.17171717171716,133000.0,495032.0
134000.0,26.435935916,3.385521634059987E-6,134000.0,87.4,74.89169552793199,86.12334801762115,74.07407407407408,134000.0,495032.0
135000.0,26.626831014,3.4099686400660746E-6,135000.0,88.5,77.00717376178633,87.52711496746204,76.86116700201208,135000.0,495032.0
136000.0,26.826215601,3.4355028536052318E-6,136000.0,87.1,74.265057933544,85.57046979865773,73.61963190184049,136000.0,495032.0
137000.0,27.027301273,3.4612549168201927E-6,137000.0,87.0,74.0535534656469,85.4586129753915,73.63083164300203,137000.0,495032.0
138000.0,27.234861642,3.4878361629639192E-6,138000.0,88.6,77.2138539767821,87.58169934640523,77.06237424547284,138000.0,495032.0
139000.0,27.450332101,3.5154304158310487E-6,139000.0,88.2,76.3455000320739,87.2844827586207,76.11336032388664,139000.0,495032.0
140000.0,27.645731407,3.54045425383116E-6,140000.0,88.1,76.15593617004224,86.86534216335541,75.91093117408907,140000.0,495032.0
141000.0,27.849795293,3.5665877224164438E-6,141000.0,86.1,72.16860618777982,84.62389380530973,72.03219315895372,141000.0,495032.0
142000.0,28.051707506,3.5924456367140306E-6,142000.0,88.1,76.17312328306329,87.2591006423983,76.05633802816901,142000.0,495032.0
143000.0,28.248166006,3.6176051205340236E-6,143000.0,87.0,74.06639004149378,85.52338530066815,73.25102880658436,143000.0,495032.0
144000.0,28.45022232,3.6434814891452594E-6,144000.0,88.1,76.2161730023584,87.03703703703704,76.10441767068274,144000.0,495032.0
145000.0,28.645869587,3.6685370823036738E-6,145000.0,87.3,74.50925294046806,86.01321585903084,74.1869918699187,145000.0,495032.0
146000.0,28.84642084,3.694220705078625E-6,146000.0,88.8,77.60653889064393,87.82608695652175,77.73359840954275,146000.0,495032.0
147000.0,29.056196536,3.7210856573679877E-6,147000.0,87.2,74.40870104164584,85.8719646799117,74.0365111561866,147000.0,495032.0
148000.0,29.264595736,3.7477743285148177E-6,148000.0,86.5,72.92570814314479,85.13215859030836,72.89156626506023,148000.0,495032.0
149000.0,29.460569498,3.7728717342986457E-6,149000.0,87.6,75.1909695129027,86.49237472766885,75.1503006012024,149000.0,495032.0
150000.0,29.659369759,3.798331116051229E-6,150000.0,85.1,70.1778122923455,83.33333333333333,69.46721311475409,150000.0,495032.0
151000.0,29.847527068,3.822427506746459E-6,151000.0,87.1,74.21876873635993,85.88621444201313,74.14829659318637,151000.0,495032.0
152000.0,30.045333789,3.847759650667365E-6,152000.0,88.1,76.18647391718495,86.89427312775331,76.00806451612904,152000.0,495032.0
153000.0,30.245705659,3.873420300734666E-6,153000.0,86.7,73.4,85.5119825708061,73.4,153000.0,495032.0
154000.0,30.442961576,3.8986819058683675E-6,154000.0,86.7,73.50724268162479,85.2549889135255,72.85714285714285,154000.0,495032.0
155000.0,30.631308448,3.9228025729742975E-6,155000.0,88.8,77.60000000000001,87.74617067833698,77.32793522267207,155000.0,495032.0
156000.0,30.83176238,3.9484737323224955E-6,156000.0,86.3,72.52703179645137,84.53724604966139,72.09775967413442,156000.0,495032.0
157000.0,31.026044363,3.973354480204642E-6,157000.0,87.8,75.55306187880731,86.5934065934066,75.30364372469636,157000.0,495032.0
158000.0,31.229164357,3.999367069135944E-6,158000.0,88.0,75.96105691219776,86.87089715536105,75.51020408163265,158000.0,495032.0
159000.0,31.420734354,4.023900506171845E-6,159000.0,86.2,72.37181925564074,84.52914798206278,72.12121212121212,159000.0,495032.0
160000.0,31.610034879,4.048143302975514E-6,160000.0,88.1,76.29954192391953,86.92307692307692,76.15230460921843,160000.0,495032.0
161000.0,31.800946079,4.0725923710863645E-6,161000.0,87.2,74.37991385246033,86.20689655172414,74.45109780439122,161000.0,495032.0
162000.0,31.998135562,4.097845468341059E-6,162000.0,87.2,74.32513208516033,85.74610244988864,73.93075356415478,162000.0,495032.0
163000.0,32.197613222,4.123391601286287E-6,163000.0,88.8,77.59220208632604,88.03418803418805,77.37373737373737,163000.0,495032.0
164000.0,32.390855664,4.148139220212599E-6,164000.0,87.4,74.7914290858892,86.18421052631578,74.64788732394366,164000.0,495032.0
165000.0,32.590317737,4.173683357006608E-6,165000.0,87.2,74.41678259062056,85.77777777777777,73.66255144032921,165000.0,495032.0
166000.0,32.78416329,4.198508213423006E-6,166000.0,87.3,74.5900392954038,86.3146551724138,74.54909819639278,166000.0,495032.0
167000.0,32.977608979,4.2232818612032905E-6,167000.0,87.2,74.4,86.07181719260065,74.08906882591093,167000.0,495032.0
168000.0,33.177426182,4.24887147776778E-6,168000.0,86.7,73.4255115089514,85.00563697857947,72.96747967479675,168000.0,495032.0
169000.0,33.372147077,4.273808434973333E-6,169000.0,86.1,72.2319887489612,84.65783664459161,72.2554890219561,169000.0,495032.0
170000.0,33.56897409,4.2990151124594735E-6,170000.0,87.0,73.92825054550121,85.55555555555556,74.20634920634922,170000.0,495032.0
171000.0,33.756329997,4.323008871501442E-6,171000.0,87.1,74.16155238995626,85.82417582417582,74.09638554216868,171000.0,495032.0
172000.0,33.953413332,4.3482483748984585E-6,172000.0,86.8,73.56192917801634,85.36585365853658,73.38709677419355,172000.0,495032.0
173000.0,34.154544724,4.374006293251275E-6,173000.0,87.2,74.32605905006419,85.93406593406594,73.98373983739837,173000.0,495032.0
174000.0,34.343454413,4.398199037590845E-6,174000.0,86.2,72.451570659725,84.17431192660551,71.36929460580913,174000.0,495032.0
175000.0,34.540256687,4.423402546873674E-6,175000.0,88.8,77.64185444847247,87.98283261802577,77.32793522267207,175000.0,495032.0
176000.0,34.73370845,4.448176972521572E-6,176000.0,87.8,75.66570260297199,86.45948945615982,75.15274949083503,176000.0,495032.0
177000.0,34.928340989,4.473102614404284E-6,177000.0,86.7,73.42933401524716,85.40065861690451,73.4,177000.0,495032.0
178000.0,35.129605729,4.498877609986379E-6,178000.0,88.0,75.98270754943559,87.15203426124198,75.60975609756098,178000.0,495032.0
179000.0,35.322755842,4.523613404787079E-6,179000.0,86.2,72.3698278520144,84.31818181818181,72.50996015936255,179000.0,495032.0
180000.0,35.511037933,4.5477257757056645E-6,180000.0,87.9,75.73088155065626,86.76148796498906,75.25562372188139,180000.0,495032.0
181000.0,35.708799255,4.573052105597624E-6,181000.0,83.8,67.4248761340969,81.5909090909091,66.80327868852459,181000.0,495032.0
182000.0,35.902196153,4.597819504952031E-6,182000.0,88.2,76.36359994391363,87.01870187018702,76.16161616161617,182000.0,495032.0
183000.0,36.094643809,4.622465339503998E-6,183000.0,86.7,73.3498978078788,85.52774755168662,73.13131313131312,183000.0,495032.0
184000.0,36.292258465,4.647772886595244E-6,184000.0,85.8,71.5669038761118,84.3956043956044,71.42857142857143,184000.0,495032.0
185000.0,36.482007161,4.672073078477381E-6,185000.0,88.0,75.92285683329388,86.9281045751634,75.20661157024794,185000.0,495032.0
186000.0,36.676201517,4.696942604396167E-6,186000.0,87.2,74.44344614155935,85.8719646799117,74.4,186000.0,495032.0
187000.0,36.874373465,4.722321521161196E-6,187000.0,88.5,77.02683265945376,87.25055432372505,76.6260162601626,187000.0,495032.0
188000.0,37.076568588,4.748215666365399E-6,188000.0,86.0,71.98958012380605,84.59845984598459,71.71717171717171,188000.0,495032.0
189000.0,37.270158633,4.773007801115941E-6,189000.0,88.8,77.54782113632082,87.99571275455519,77.28194726166329,189000.0,495032.0
190000.0,37.465770611,4.798058874983897E-6,190000.0,88.3,76.74492562351426,87.25490196078431,76.26774847870182,190000.0,495032.0
191000.0,37.659979426,4.822930252596433E-6,191000.0,87.3,74.53235794269581,85.66591422121897,74.6506986027944,191000.0,495032.0
192000.0,37.849510347,4.847202555094354E-6,192000.0,88.4,76.79155212497349,87.3913043478261,76.75350701402806,192000.0,495032.0
193000.0,38.045352702,4.872283132223325E-6,193000.0,88.1,76.184186299703,87.09327548806941,76.2,193000.0,495032.0
194000.0,38.242606376,4.897544450106935E-6,194000.0,88.2,76.44635357616212,87.27076591154261,76.54075546719682,194000.0,495032.0
195000.0,38.436279268,4.922347194669503E-6,195000.0,85.5,71.02341308222955,83.94241417497231,70.88353413654617,195000.0,495032.0
196000.0,38.631853002,4.947393370814534E-6,196000.0,87.5,75.00799744081894,86.17256637168141,74.38524590163934,196000.0,495032.0
197000.0,38.825160267,4.972149291306925E-6,197000.0,88.0,76.00777348139202,86.8421052631579,75.80645161290323,197000.0,495032.0
198000.0,39.021621694,4.997309149973561E-6,198000.0,85.8,71.67613455032871,84.15178571428571,70.72164948453607,198000.0,495032.0
199000.0,39.225392575,5.023436724238303E-6,199000.0,86.3,72.58179431142278,84.70982142857143,72.15447154471545,199000.0,495632.0
200000.0,39.420845479,5.0484977645570105E-6,200000.0,84.8,69.54579150888581,81.28078817733989,68.20083682008368,200000.0,495632.0
201000.0,39.600104207,5.071482381914695E-6,201000.0,87.0,74.04070417585227,84.18491484184914,73.79032258064517,201000.0,495632.0
202000.0,39.7767877,5.094136801731978E-6,202000.0,86.2,72.49209646104842,84.85181119648738,71.77914110429448,202000.0,495632.0
203000.0,39.950829909,5.116452555182773E-6,203000.0,85.8,71.6217944618533,84.0628507295174,71.42857142857143,203000.0,495632.0
204000.0,40.131442797,5.139610803413489E-6,204000.0,88.1,76.13815008502037,86.79245283018868,76.10441767068274,204000.0,495632.0
205000.0,40.307286532,5.162157549163693E-6,205000.0,86.9,73.86606658367647,85.21444695259594,73.48178137651821,205000.0,495632.0
206000.0,40.483675818,5.184774245655622E-6,206000.0,86.3,72.61029852775356,84.70982142857143,72.54509018036072,206000.0,495632.0
207000.0,40.657988957,5.207124737846618E-6,207000.0,87.0,74.07135562930814,85.58758314855875,73.30595482546201,207000.0,495632.0
208000.0,40.8300703,5.229189068366978E-6,208000.0,88.1,76.12781049894882,87.12121212121212,76.00806451612904,208000.0,495632.0
209000.0,41.00530581,5.251657827293064E-6,209000.0,85.2,70.24372001753207,83.25791855203619,69.60985626283367,209000.0,495632.0
210000.0,41.18684962,5.274935438671106E-6,210000.0,87.6,75.26806229257085,86.40350877192982,75.0,210000.0,495632.0
211000.0,41.360602113,5.297214044634151E-6,211000.0,87.2,74.36143960516617,85.85635359116021,73.71663244353182,211000.0,495632.0
212000.0,41.53471952,5.319539439999041E-6,212000.0,86.8,73.6707729622774,85.28428093645485,73.65269461077844,212000.0,495632.0
213000.0,41.706795438,5.341603074923987E-6,213000.0,86.5,72.94697607310329,84.76297968397292,72.78225806451613,213000.0,495632.0
214000.0,41.877999593,5.363554932089462E-6,214000.0,86.8,73.62816511965221,85.36585365853658,73.65269461077844,214000.0,495632.0
215000.0,42.062204336,5.387173729235705E-6,215000.0,85.9,71.89107292372712,84.0497737556561,71.28309572301426,215000.0,495632.0
216000.0,42.243577435,5.41042945198909E-6,216000.0,86.2,72.41765270227054,84.31818181818181,72.34468937875751,216000.0,495632.0
217000.0,42.418882522,5.4329071321026665E-6,217000.0,87.8,75.54365257553403,86.66666666666667,75.6,217000.0,495632.0
218000.0,42.593408378,5.455284898942462E-6,218000.0,86.2,72.4347322373809,84.61538461538461,72.50996015936255,218000.0,495632.0
219000.0,42.766200974,5.477440426573457E-6,219000.0,88.1,76.21503209971299,86.74832962138085,76.00806451612904,219000.0,495632.0
220000.0,42.9406831,5.4998125863372216E-6,220000.0,88.0,75.99164509249219,86.78414096916299,76.0,220000.0,495632.0
221000.0,43.121119447,5.522948198418623E-6,221000.0,86.3,72.6,84.70982142857143,72.76341948310139,221000.0,495632.0
222000.0,43.297516039,5.54556583168845E-6,222000.0,88.2,76.47968682105028,87.17391304347825,75.7700205338809,222000.0,495632.0
223000.0,43.470635341,5.567763249678047E-6,223000.0,88.3,76.48543704930421,87.11453744493393,76.36363636363637,223000.0,495632.0
224000.0,43.644015777,5.589994150361268E-6,224000.0,86.9,73.74517993570575,85.44444444444444,73.48178137651821,224000.0,495632.0
225000.0,43.819823043,5.612536220043424E-6,225000.0,86.9,73.86439812302487,85.41202672605792,73.53535353535354,225000.0,495632.0
226000.0,43.995084604,5.635008319237921E-6,226000.0,87.6,75.20902391529484,86.37362637362638,74.74541751527495,226000.0,495632.0
227000.0,44.178513403,5.658527624570684E-6,227000.0,87.9,75.77674567584882,86.64459161147903,75.65392354124748,227000.0,495632.0
228000.0,44.355469346,5.681216978023104E-6,228000.0,88.0,75.98463016330452,86.78414096916299,75.80645161290323,228000.0,495632.0
229000.0,44.533977244,5.704105323693249E-6,229000.0,86.0,72.01242648264171,84.44444444444444,71.83098591549295,229000.0,495632.0
230000.0,44.71124644,5.7268348425558644E-6,230000.0,87.1,74.1733468939946,85.50561797752809,74.04426559356136,230000.0,495632.0
231000.0,44.88386096,5.7489675372193026E-6,231000.0,84.89999999999999,69.83691961039686,83.184855233853,69.49494949494948,231000.0,495632.0
232000.0,45.074401796,5.77339875044577E-6,232000.0,89.1,78.2193412249922,88.1004366812227,77.93522267206477,232000.0,495632.0
233000.0,45.250377822,5.795962458594675E-6,233000.0,87.6,75.14392469410991,86.46288209606988,74.84787018255578,233000.0,495632.0
234000.0,45.426930835,5.8186001482203164E-6,234000.0,86.4,72.82901860812652,84.92239467849224,72.74549098196393,234000.0,495632.0
235000.0,45.598925423,5.840653354983965E-6,235000.0,86.3,72.55828859866998,85.01094091903721,72.48995983935743,235000.0,495632.0
236000.0,45.778900451,5.863729816580404E-6,236000.0,86.8,73.6,85.49450549450549,73.44064386317908,236000.0,495632.0
237000.0,45.951043874,5.88580210702027E-6,237000.0,87.8,75.53394164243457,86.62280701754386,75.15274949083503,237000.0,495632.0
238000.0,46.135052045,5.909395699635311E-6,238000.0,87.6,75.20882565806572,86.46288209606988,75.1503006012024,238000.0,495632.0
239000.0,46.309747369,5.931795195721865E-6,239000.0,88.9,77.84094992453946,87.85557986870897,77.20739219712526,239000.0,495632.0
240000.0,46.48159165,5.953829130068936E-6,240000.0,86.0,72.04528663565024,84.12698412698413,71.71717171717171,240000.0,495632.0
241000.0,46.656041495,5.97619715075149E-6,241000.0,86.1,72.09619785602442,84.55555555555556,71.91919191919192,241000.0,495632.0
242000.0,46.8271893,5.998141782700081E-6,242000.0,87.0,73.90008954276972,85.60354374307863,73.41513292433538,242000.0,495632.0
243000.0,47.00572406,6.021033572625345E-6,243000.0,87.4,74.8,86.40776699029126,74.8,243000.0,495632.0
244000.0,47.187119969,6.044292220084979E-6,244000.0,86.0,72.03188365263598,84.26966292134831,71.83098591549295,244000.0,495632.0
245000.0,47.361571707,6.066660483488661E-6,245000.0,87.1,74.18368408834384,85.6347438752784,73.67346938775509,245000.0,495632.0
246000.0,47.542426534,6.089849753223327E-6,246000.0,86.8,73.53701810308534,85.30066815144765,73.22515212981745,246000.0,495632.0
247000.0,47.715028359,6.111980820129386E-6,247000.0,85.7,71.52029826014913,84.26842684268426,70.81632653061224,247000.0,495632.0
248000.0,47.886784396,6.134003439799639E-6,248000.0,87.6,75.2,86.5655471289274,75.2,248000.0,495632.0
249000.0,48.066913452,6.157099650920589E-6,249000.0,86.5,73.06485981755931,85.03325942350332,72.27926078028747,249000.0,495632.0
250000.0,48.238942498,6.179157275901157E-6,250000.0,86.3,72.6,84.57207207207207,72.21095334685597,250000.0,495632.0
251000.0,48.411343853,6.201262638473078E-6,251000.0,87.0,74.07797345584481,85.58758314855875,73.46938775510205,251000.0,495632.0
252000.0,48.586728635,6.223750537107676E-6,252000.0,85.9,71.6708189343406,84.0497737556561,71.39959432048681,252000.0,495632.0
253000.0,48.761192694,6.2461203803143255E-6,253000.0,86.6,73.18938299566628,85.07795100222717,73.14629258517033,253000.0,495632.0
254000.0,48.937356402,6.268708153115496E-6,254000.0,86.5,73.09577902666507,85.13215859030836,72.3360655737705,254000.0,495632.0
255000.0,49.120567403,6.292199532311846E-6,255000.0,86.8,73.6110833449951,85.7451403887689,73.38709677419355,255000.0,495632.0
256000.0,49.298970964,6.3150744998550355E-6,256000.0,88.0,75.96009375563435,86.8995633187773,75.25773195876289,256000.0,495632.0
257000.0,49.471285112,6.337168680714644E-6,257000.0,86.9,73.76978278977381,85.72984749455338,73.58870967741935,257000.0,495632.0
258000.0,49.647700744,6.359788755299989E-6,258000.0,85.9,71.75797586809172,84.22818791946308,71.4574898785425,258000.0,495632.0
259000.0,49.835844129,6.383912566513268E-6,259000.0,85.8,71.53167602245388,84.49781659388647,71.25506072874494,259000.0,495632.0
260000.0,50.032700194,6.409153520630517E-6,260000.0,88.0,76.00758160421307,86.8421052631579,76.04790419161677,260000.0,495632.0
261000.0,50.20612455,6.431390052751636E-6,261000.0,85.6,71.24600638977635,84.070796460177,70.9090909090909,261000.0,495632.0
262000.0,50.389263366,6.454872176361814E-6,262000.0,87.7,75.34852772589166,86.74568965517241,75.25150905432596,262000.0,495632.0
263000.0,50.564791749,6.477378487567303E-6,263000.0,86.0,71.98845924520903,84.54746136865342,71.94388777555109,263000.0,495632.0
264000.0,50.742039226,6.5001052216120745E-6,264000.0,88.9,77.82022795210767,87.882096069869,77.48478701825559,264000.0,495632.0
265000.0,50.928416073,6.52400252669965E-6,265000.0,87.9,75.89372519643626,86.64459161147903,75.20491803278688,265000.0,495632.0
266000.0,51.110160344,6.547305841257847E-6,266000.0,86.5,73.01877892986481,84.8314606741573,72.50509164969449,266000.0,495632.0
267000.0,51.291110489,6.570507332700108E-6,267000.0,86.4,72.851581994211,85.12035010940919,72.30142566191445,267000.0,495632.0
268000.0,51.477193335,6.594366940875722E-6,268000.0,85.8,71.4859437751004,84.4298245614035,71.31313131313131,268000.0,495632.0
269000.0,51.662652237,6.6181465467314895E-6,269000.0,88.5,76.97789878283152,87.52711496746204,76.81451612903226,269000.0,495632.0
270000.0,51.848791163,6.642013345504492E-6,270000.0,86.6,73.1694131309693,85.24229074889867,73.03822937625755,270000.0,495632.0
271000.0,52.046888933,6.667413511474991E-6,271000.0,86.5,72.92722838991207,84.8314606741573,72.61663286004057,271000.0,495632.0
272000.0,52.222845279,6.689974696247351E-6,272000.0,87.2,74.37447697907116,85.71428571428571,74.19354838709677,272000.0,495632.0
273000.0,52.396575192,6.712250406994829E-6,273000.0,87.1,74.1105259777792,85.94771241830065,73.72708757637474,273000.0,495632.0
274000.0,52.589655266,6.737007202213656E-6,274000.0,87.5,75.00879690348998,86.26373626373626,75.0996015936255,274000.0,495632.0
275000.0,52.808924792,6.7651220182091755E-6,275000.0,86.8,73.54285256153291,85.49450549450549,73.06122448979592,275000.0,495632.0
276000.0,52.989040953,6.788216575928675E-6,276000.0,87.0,74.00821340456416,85.47486033519553,74.0,276000.0,495632.0
277000.0,53.176004963,6.812189167263298E-6,277000.0,86.3,72.62037044438937,84.76084538375973,71.92622950819671,277000.0,495632.0
278000.0,53.351103739,6.834640394107655E-6,278000.0,88.1,76.27686296399666,87.09327548806941,75.564681724846,278000.0,495632.0
279000.0,53.527142908,6.857212198474301E-6,279000.0,86.6,73.1277674388757,85.11111111111111,73.57001972386587,279000.0,495632.0
280000.0,53.707468648,6.880333628487133E-6,280000.0,87.2,74.37201423954959,85.8719646799117,74.60317460317461,280000.0,495632.0
281000.0,53.88328791,6.902877236300642E-6,281000.0,87.8,75.65793411680201,86.68122270742357,75.45271629778672,281000.0,495632.0
282000.0,54.06674529,6.92640020629931E-6,282000.0,86.6,73.22795002017894,85.07795100222717,72.70875763747455,282000.0,495632.0
283000.0,54.247418165,6.9495661460843324E-6,283000.0,86.9,73.7413907842304,85.6359649122807,72.93388429752066,283000.0,495632.0
284000.0,54.417376276,6.971358235048446E-6,284000.0,86.1,72.2,85.02155172413794,72.2554890219561,284000.0,495632.0
285000.0,54.595193652,6.994158041744093E-6,285000.0,87.8,75.50790974062474,86.62280701754386,75.35353535353535,285000.0,495632.0
286000.0,54.773608428,7.017034447278539E-6,286000.0,87.3,74.74385897925417,86.22559652928416,74.39516129032258,286000.0,495632.0
287000.0,54.946862546,7.039249151423227E-6,287000.0,88.6,77.25286434326625,87.55458515283843,76.8762677484787,287000.0,495632.0
288000.0,55.136629829,7.063581179411077E-6,288000.0,86.8,73.67749345925596,85.39823008849558,73.17073170731707,288000.0,495632.0
289000.0,55.311254106,7.085971565826222E-6,289000.0,85.5,70.88470342556523,83.56009070294785,70.58823529411764,289000.0,495632.0
290000.0,55.48608148,7.108387993410372E-6,290000.0,87.5,75.05209123350444,86.35371179039302,74.9498997995992,290000.0,495632.0
291000.0,55.66547084,7.131389360449191E-6,291000.0,87.5,75.07875114637746,86.08017817371937,74.48979591836735,291000.0,495632.0
292000.0,55.840606901,7.153845367989405E-6,292000.0,86.7,73.45542507244873,85.32008830022076,73.02231237322515,292000.0,495632.0
293000.0,56.024725295,7.1774530934363985E-6,293000.0,87.2,74.4,85.68232662192393,74.4,293000.0,495632.0
294000.0,56.204675274,7.200526343241219E-6,294000.0,86.9,73.78007285537008,85.54083885209714,73.42799188640974,294000.0,495632.0
295000.0,56.379720453,7.222970697859324E-6,295000.0,86.9,73.81780389335252,85.14739229024943,72.93388429752066,295000.0,495632.0
296000.0,56.553513665,7.245254524826918E-6,296000.0,87.3,74.71751299957796,85.85746102449889,73.70600414078675,296000.0,495632.0
297000.0,56.736285366,7.268689576822256E-6,297000.0,86.7,73.36633504750004,84.86916951080774,73.34669338677354,297000.0,495632.0
