learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
350000.0,90.486593388,1.5392491607328672E-5,350000.0,61.5,23.0,61.5,23.0,350000.0,657912.0
351000.0,90.747541459,1.5436905570477186E-5,351000.0,63.2,26.400000000000002,63.2,26.400000000000002,351000.0,657912.0
352000.0,91.024477622,1.5484040743735364E-5,352000.0,63.4,26.8,63.4,26.8,352000.0,657912.0
353000.0,91.369173334,1.554270874841365E-5,353000.0,63.800000000000004,27.6,63.800000000000004,27.6,353000.0,657912.0
354000.0,91.75222048,1.560790425555571E-5,354000.0,60.4,20.799999999999997,60.4,20.799999999999997,354000.0,657912.0
355000.0,92.021402009,1.565371957223328E-5,355000.0,63.4,26.8,63.4,26.8,355000.0,657912.0
356000.0,92.329572721,1.5706170937724382E-5,356000.0,62.1,24.2,62.1,24.2,356000.0,657912.0
357000.0,92.62929265,1.575718396047051E-5,357000.0,64.5,29.000000000000004,64.5,29.000000000000004,357000.0,657912.0
358000.0,92.931940285,1.5808695285525963E-5,358000.0,61.0,21.999999999999996,61.0,21.999999999999996,358000.0,657912.0
359000.0,93.253286144,1.586338909140412E-5,359000.0,61.9,23.799999999999997,61.9,23.799999999999997,359000.0,657912.0
360000.0,93.513298252,1.5907643751492714E-5,360000.0,63.5,27.0,63.5,27.0,360000.0,657912.0
361000.0,93.888363916,1.59714807920017E-5,361000.0,63.4,26.8,63.4,26.8,361000.0,657912.0
362000.0,94.126465362,1.601200620691558E-5,362000.0,60.3,20.599999999999994,60.3,20.599999999999994,362000.0,657912.0
363000.0,94.358471321,1.6051494155892454E-5,363000.0,61.8,23.599999999999998,61.8,23.599999999999998,363000.0,657912.0
364000.0,94.592748159,1.609136861370932E-5,364000.0,61.6,23.2,61.6,23.2,364000.0,657912.0
365000.0,94.82482408,1.6130868470379853E-5,365000.0,63.800000000000004,27.6,63.800000000000004,27.6,365000.0,657912.0
366000.0,95.119036837,1.6180944159757993E-5,366000.0,62.4,24.8,62.4,24.8,366000.0,657912.0
367000.0,95.469935238,1.624066787640078E-5,367000.0,60.9,21.799999999999997,60.9,21.799999999999997,367000.0,657912.0
368000.0,95.713189321,1.6282070282008475E-5,368000.0,62.1,24.2,62.1,24.2,368000.0,657912.0
369000.0,95.947335481,1.632192249812854E-5,369000.0,61.4,22.799999999999997,61.4,22.799999999999997,369000.0,657912.0
370000.0,96.207396036,1.6366185404008202E-5,370000.0,62.5,25.0,62.5,25.0,370000.0,657912.0
371000.0,96.504721964,1.641679096226615E-5,371000.0,63.4,26.8,63.4,26.8,371000.0,657912.0
372000.0,96.825597298,1.6471404683704785E-5,372000.0,64.7,29.400000000000006,64.7,29.400000000000006,372000.0,657912.0
373000.0,97.15074807,1.652674609454556E-5,373000.0,63.5,27.0,63.5,27.0,373000.0,657912.0
374000.0,97.383723343,1.6566399022999426E-5,374000.0,65.5,31.000000000000007,65.5,31.000000000000007,374000.0,657912.0
375000.0,97.619905014,1.660659768778338E-5,375000.0,59.8,19.599999999999994,59.8,19.599999999999994,375000.0,657912.0
376000.0,97.944680429,1.6661875211997587E-5,376000.0,61.6,23.2,61.6,23.2,376000.0,657912.0
377000.0,98.18582552,1.6702918662305824E-5,377000.0,61.5,23.0,61.5,23.0,377000.0,657912.0
378000.0,98.507690139,1.675770076233168E-5,378000.0,62.8,25.6,62.8,25.6,378000.0,657912.0
379000.0,98.790578008,1.680584892966926E-5,379000.0,61.3,22.599999999999998,61.3,22.599999999999998,379000.0,657912.0
380000.0,99.090843452,1.6856954800325757E-5,380000.0,63.2,26.400000000000002,63.2,26.400000000000002,380000.0,657912.0
381000.0,99.459009029,1.6919617430123198E-5,381000.0,64.8,29.600000000000005,64.8,29.600000000000005,381000.0,657912.0
382000.0,99.749962328,1.6969138352236947E-5,382000.0,62.3,24.6,62.3,24.6,382000.0,657912.0
383000.0,100.052561751,1.7020641471498877E-5,383000.0,62.8,25.6,62.8,25.6,383000.0,657912.0
384000.0,100.431595488,1.7085153887178553E-5,384000.0,62.5,25.0,62.5,25.0,384000.0,657912.0
385000.0,100.815374714,1.7150473996023997E-5,385000.0,62.2,24.4,62.2,24.4,385000.0,657912.0
386000.0,101.192885587,1.7214727216740793E-5,386000.0,63.800000000000004,27.6,63.800000000000004,27.6,386000.0,657912.0
387000.0,101.473471971,1.7262483666026638E-5,387000.0,61.5,23.0,61.5,23.0,387000.0,657912.0
388000.0,101.70701355,1.7302232981066993E-5,388000.0,60.3,20.599999999999994,60.3,20.599999999999994,388000.0,657912.0
389000.0,101.939228113,1.7341756434925482E-5,389000.0,60.4,20.799999999999997,60.4,20.799999999999997,389000.0,657912.0
390000.0,102.169499581,1.7380949169536293E-5,390000.0,63.7,27.400000000000002,63.7,27.400000000000002,390000.0,657912.0
391000.0,102.469951469,1.7432086773391327E-5,391000.0,64.1,28.200000000000003,64.1,28.200000000000003,391000.0,657912.0
392000.0,102.710742057,1.7473069886471864E-5,392000.0,64.7,29.400000000000006,64.7,29.400000000000006,392000.0,657912.0
393000.0,102.940607677,1.7512193544817628E-5,393000.0,61.9,23.799999999999997,61.9,23.799999999999997,393000.0,657912.0
394000.0,103.174212347,1.7551953598091603E-5,394000.0,61.5,23.0,61.5,23.0,394000.0,657912.0
395000.0,103.539341867,1.7614099483989776E-5,395000.0,64.1,28.200000000000003,64.1,28.200000000000003,395000.0,657912.0
396000.0,103.803678821,1.7659090242835992E-5,396000.0,63.4,26.8,63.4,26.8,396000.0,657912.0
397000.0,104.11286813,1.7711714975884277E-5,397000.0,61.1,22.199999999999996,61.1,22.199999999999996,397000.0,657912.0
398000.0,104.346039074,1.775140120799335E-5,398000.0,64.8,29.600000000000005,64.8,29.600000000000005,398000.0,657912.0
399000.0,104.575850545,1.7790678787417883E-5,399000.0,63.3,26.6,63.0784708249497,7.788944723618096,399000.0,660656.0
400000.0,104.868709506,1.7840731950781796E-5,400000.0,58.599999999999994,17.199999999999992,53.11438278595696,-22.848664688427323,400000.0,660656.0
401000.0,105.22972473,1.790243384961402E-5,401000.0,67.9,35.80000000000001,63.314285714285724,14.171122994652418,401000.0,660656.0
402000.0,105.522033012,1.7952392895229738E-5,402000.0,77.5,55.00000000000001,77.47747747747748,1.315789473684212,402000.0,660656.0
403000.0,105.821194409,1.8003310854542092E-5,403000.0,75.8,51.6,75.8,49.159663865546214,403000.0,657912.0
404000.0,106.058304877,1.804366760271625E-5,404000.0,76.4,52.800000000000004,76.4,52.800000000000004,404000.0,657912.0
405000.0,106.288341154,1.8082820307276764E-5,405000.0,75.8,51.6,75.8,51.6,405000.0,657912.0
406000.0,106.518749226,1.8122036292203235E-5,406000.0,76.5,53.0,76.5,53.0,406000.0,657912.0
407000.0,106.841950634,1.8177045916798083E-5,407000.0,79.2,58.400000000000006,79.2,58.400000000000006,407000.0,657912.0
408000.0,107.141074642,1.822795751241646E-5,408000.0,75.7,51.4,75.7,51.4,408000.0,657912.0
409000.0,107.454460462,1.8281296501309565E-5,409000.0,76.7,53.400000000000006,76.7,53.400000000000006,409000.0,657912.0
410000.0,107.743356214,1.8330467224181435E-5,410000.0,77.60000000000001,55.2,77.60000000000001,55.2,410000.0,657912.0
411000.0,108.003322407,1.83747140694312E-5,411000.0,77.4,54.800000000000004,77.4,54.800000000000004,411000.0,657912.0
412000.0,108.295710566,1.8424479208024186E-5,412000.0,76.2,52.400000000000006,76.2,52.400000000000006,412000.0,657912.0
413000.0,108.530828539,1.84644968289568E-5,413000.0,78.8,57.60000000000001,78.8,57.60000000000001,413000.0,657912.0
414000.0,108.801882369,1.8510630815580077E-5,414000.0,78.10000000000001,56.2,78.10000000000001,56.2,414000.0,657912.0
415000.0,109.098797338,1.8561166427668996E-5,415000.0,77.4,54.800000000000004,77.4,54.800000000000004,415000.0,657912.0
416000.0,109.492535599,1.8628181587226215E-5,416000.0,78.8,57.60000000000001,78.8,57.60000000000001,416000.0,657912.0
417000.0,109.811450663,1.8682461666192585E-5,417000.0,76.8,53.6,76.8,53.6,417000.0,657912.0
418000.0,110.050072474,1.8723075648428863E-5,418000.0,77.60000000000001,55.2,77.60000000000001,55.2,418000.0,657912.0
419000.0,110.284015274,1.8762893252208197E-5,419000.0,77.10000000000001,54.2,77.10000000000001,54.2,419000.0,657912.0
420000.0,110.517839924,1.8802690746585205E-5,420000.0,77.7,55.400000000000006,77.7,55.400000000000006,420000.0,657912.0
421000.0,110.761503978,1.884416293020205E-5,421000.0,77.60000000000001,55.2,77.60000000000001,55.2,421000.0,657912.0
422000.0,110.995016264,1.8883907259506287E-5,422000.0,76.0,52.0,76.0,52.0,422000.0,657912.0
423000.0,111.278281308,1.8932119622898227E-5,423000.0,76.4,52.800000000000004,76.4,52.800000000000004,423000.0,657912.0
424000.0,111.543490282,1.8977258801558378E-5,424000.0,76.9,53.800000000000004,76.9,53.800000000000004,424000.0,657912.0
425000.0,111.778107476,1.901719118875094E-5,425000.0,76.8,53.6,76.8,53.6,425000.0,657912.0
426000.0,112.013180106,1.905720109220044E-5,426000.0,76.7,53.400000000000006,76.7,53.400000000000006,426000.0,657912.0
427000.0,112.274580094,1.9101691972663985E-5,427000.0,76.0,52.0,76.0,52.0,427000.0,657912.0
428000.0,112.566736286,1.915141762993891E-5,428000.0,76.2,52.400000000000006,76.2,52.400000000000006,428000.0,657912.0
429000.0,112.801113576,1.919130918491771E-5,429000.0,75.8,51.6,75.8,51.6,429000.0,657912.0
430000.0,113.032852681,1.9230751714728706E-5,430000.0,76.0,52.0,76.0,52.0,430000.0,657912.0
431000.0,113.35629937,1.9285803086715105E-5,431000.0,78.60000000000001,57.2,78.60000000000001,57.2,431000.0,657912.0
432000.0,113.603866192,1.9327939530441117E-5,432000.0,77.0,54.0,77.0,54.0,432000.0,657912.0
433000.0,113.83984759,1.9368104108298857E-5,433000.0,77.8,55.60000000000001,77.8,55.60000000000001,433000.0,657912.0
434000.0,114.075243922,1.9408169106574868E-5,434000.0,77.10000000000001,54.2,77.10000000000001,54.2,434000.0,657912.0
435000.0,114.31389095,1.9448787380802673E-5,435000.0,75.8,51.6,75.8,51.6,435000.0,657912.0
436000.0,114.551434964,1.9489217919505316E-5,436000.0,77.60000000000001,55.2,77.60000000000001,55.2,436000.0,657912.0
437000.0,114.799137601,1.953137747925737E-5,437000.0,76.8,53.6,76.8,53.6,437000.0,657912.0
438000.0,115.110661748,1.958439960711487E-5,438000.0,78.3,56.60000000000001,78.3,56.60000000000001,438000.0,657912.0
439000.0,115.432351585,1.9639151958841465E-5,439000.0,77.5,55.00000000000001,77.5,55.00000000000001,439000.0,657912.0
440000.0,115.666086811,1.9678934233047558E-5,440000.0,78.7,57.400000000000006,78.7,57.400000000000006,440000.0,657912.0
441000.0,115.900747241,1.9718873979106974E-5,441000.0,75.5,51.0,75.5,51.0,441000.0,657912.0
442000.0,116.13705235,1.9759093653323044E-5,442000.0,76.7,53.400000000000006,76.7,53.400000000000006,442000.0,657912.0
443000.0,116.394284349,1.980287513245191E-5,443000.0,76.8,53.6,76.8,53.6,443000.0,657912.0
444000.0,116.693384727,1.985378270618982E-5,444000.0,77.2,54.400000000000006,77.2,54.400000000000006,444000.0,657912.0
445000.0,116.958611158,1.9898924856071608E-5,445000.0,77.7,55.400000000000006,77.7,55.400000000000006,445000.0,657912.0
446000.0,117.212822099,1.994219214416558E-5,446000.0,77.7,55.400000000000006,77.7,55.400000000000006,446000.0,657912.0
447000.0,117.451322899,1.9982785530050738E-5,447000.0,77.2,54.400000000000006,77.2,54.400000000000006,447000.0,657912.0
448000.0,117.754131637,2.003432427520812E-5,448000.0,74.9,49.8,74.9,49.8,448000.0,657912.0
449000.0,118.134268127,2.0099024381990152E-5,449000.0,77.2,54.400000000000006,77.2,54.400000000000006,449000.0,657912.0
450000.0,118.41700951,2.0147147617072898E-5,450000.0,74.8,49.6,74.8,49.6,450000.0,657912.0
451000.0,118.711714153,2.0197307026581994E-5,451000.0,76.0,52.0,76.0,52.0,451000.0,657912.0
452000.0,118.943919916,2.02368289826602E-5,452000.0,77.0,54.0,77.0,54.0,452000.0,657912.0
453000.0,119.271635741,2.0292606971433816E-5,453000.0,79.10000000000001,58.20000000000001,79.10000000000001,58.20000000000001,453000.0,657912.0
454000.0,119.566498171,2.0342793236653997E-5,454000.0,73.3,46.599999999999994,73.3,46.599999999999994,454000.0,657912.0
455000.0,119.945301255,2.0407266394661436E-5,455000.0,76.8,53.6,76.8,53.6,455000.0,657912.0
456000.0,120.316124329,2.0470381336573594E-5,456000.0,74.8,49.6,74.8,49.6,456000.0,657912.0
457000.0,120.620399472,2.0522169667241924E-5,457000.0,78.2,56.400000000000006,78.2,56.400000000000006,457000.0,657912.0
458000.0,120.945270505,2.057746346586012E-5,458000.0,77.60000000000001,55.2,77.60000000000001,55.2,458000.0,657912.0
459000.0,121.178072834,2.0617086958846563E-5,459000.0,77.7,55.400000000000006,77.7,55.400000000000006,459000.0,657912.0
460000.0,121.413087788,2.0657087045707928E-5,460000.0,77.7,55.400000000000006,77.7,55.400000000000006,460000.0,657912.0
461000.0,121.644928945,2.0696546945004546E-5,461000.0,76.3,52.6,76.3,52.6,461000.0,657912.0
462000.0,121.878832814,2.073635792263795E-5,462000.0,75.9,51.800000000000004,75.9,51.800000000000004,462000.0,657912.0
463000.0,122.117750089,2.077702219352805E-5,463000.0,77.2,54.400000000000006,77.2,54.400000000000006,463000.0,657912.0
464000.0,122.348985307,2.0816378960610226E-5,464000.0,80.0,60.00000000000001,80.0,60.00000000000001,464000.0,657912.0
465000.0,122.695437069,2.087534584904607E-5,465000.0,75.8,51.6,75.8,51.6,465000.0,657912.0
466000.0,123.078593103,2.0940559889176708E-5,466000.0,78.60000000000001,57.2,78.60000000000001,57.2,466000.0,657912.0
